"CHEMICAL_NAME"	"omics_layer"	"logFC_post"	"AveExpr_post"	"t_post"	"P.Value_post"	"adj.P.Val_post"	"B_post"	"sig_post"	"logFC_post_NGT"	"AveExpr_post_NGT"	"t_post_NGT"	"P.Value_post_NGT"	"adj.P.Val_post_NGT"	"B_post_NGT"	"sig_post_NGT"	"logFC_post_T2D"	"AveExpr_post_T2D"	"t_post_T2D"	"P.Value_post_T2D"	"adj.P.Val_post_T2D"	"B_post_T2D"	"sig_post_T2D"	"logFC_rec"	"AveExpr_rec"	"t_rec"	"P.Value_rec"	"adj.P.Val_rec"	"B_rec"	"sig_rec"	"logFC_rec_NGT"	"AveExpr_rec_NGT"	"t_rec_NGT"	"P.Value_rec_NGT"	"adj.P.Val_rec_NGT"	"B_rec_NGT"	"sig_rec_NGT"	"logFC_rec_T2D"	"AveExpr_rec_T2D"	"t_rec_T2D"	"P.Value_rec_T2D"	"adj.P.Val_rec_T2D"	"B_rec_T2D"	"sig_rec_T2D"
"N-linoleoyltaurine*"	"metabolome"	-0.335037996839074	-4.50849833938847	-3.08446774362914	0.00246895025088161	0.021986651707851	-2.46379224839826	TRUE	-0.493512141803329	-4.50849833938847	-3.08215560784758	0.00248693466039479	0.0494517673255736	-2.20764932716884	TRUE	-0.176563851874819	-4.50849833938847	-1.20293437318366	0.231084849190199	0.56669103147999	-5.98641491542063	FALSE	0.288067236793446	-4.50849833938847	2.68371293794095	0.00818243454436506	0.0351387798199636	-3.29127386174339	TRUE	0.271552295775161	-4.50849833938847	1.72121110062958	0.0874790198416014	0.326023131215836	-5.09751260343938	FALSE	0.304582177811732	-4.50849833938847	2.09490507456536	0.0380279655444835	0.138670943321694	-4.30665346338998	FALSE
"1-margaroyl-2-oleoyl-GPC (17:0/18:1)*"	"metabolome"	0.123692232222409	4.11375071523131	3.10463651227306	0.0022374765891154	0.0208011559823256	-2.46916193281562	TRUE	0.146203654287858	4.11375071523131	2.44883207103678	0.0153627876195178	0.16193772041066	-3.91708450163353	FALSE	0.10118081015696	4.11375071523131	1.91736110840408	0.0568944445113634	0.265926519649798	-5.0049951534794	FALSE	0.0856863826159837	4.11375071523131	2.15070152178875	0.0329339411724128	0.0988018235172385	-4.59076927283281	FALSE	0.105670867120086	4.11375071523131	1.76992982588823	0.0785587596077397	0.308634702802055	-5.07127067112342	FALSE	0.0657018981118815	4.11375071523131	1.24504107046216	0.214856231503581	0.414103892256129	-5.76687028593355	FALSE
"N1-methylinosine"	"metabolome"	0.269060824641706	-3.9470364610218	3.06850270419404	0.00262479132914151	0.022658912902589	-2.48878131207813	TRUE	0.451984407229371	-3.9470364610218	3.41005122302875	0.00086845652244844	0.0216092417056289	-1.19151297661929	TRUE	0.0861372420540403	-3.9470364610218	0.750211852171272	0.454499114791644	0.776780305280265	-6.42274055286396	FALSE	0.198438273471521	-3.9470364610218	2.27067990103965	0.024831220970484	0.0786787001536685	-4.23014277661772	FALSE	0.344031148206359	-3.9470364610218	2.59275480960515	0.0106247398001805	0.102157434924224	-3.25081712627942	FALSE	0.0528453987366819	-3.9470364610218	0.464498343951685	0.643077107065611	0.78960282783716	-6.3202012930392	FALSE
"urate"	"metabolome"	0.331938477214514	3.22645968269536	3.09338912503802	0.002319211428724	0.0212343133940414	-2.50211390947482	TRUE	0.247310029469637	3.22645968269536	1.53798156316658	0.125940619992526	0.475205577277775	-5.67899486540769	FALSE	0.41656692495939	3.22645968269536	2.93088763933286	0.003852310786186	0.0525654020179574	-2.6498928122655	FALSE	0.35907954030528	3.22645968269536	3.34632114458419	0.00101106181132062	0.00684286633901797	-1.46932467238155	TRUE	0.219932160705102	3.22645968269536	1.36772297119218	0.17323163345118	0.442194937088313	-5.68527367440797	FALSE	0.498226919905457	3.22645968269536	3.50543222142791	0.00058505254047792	0.00618693061555401	-0.691876180646056	TRUE
"2R,3R-dihydroxybutyrate"	"metabolome"	0.241565651708109	-2.01143592358685	3.09164554887408	0.00233426849367122	0.0212343133940414	-2.50618974479125	TRUE	0.249558004777022	-2.01143592358685	2.13424733901674	0.0342866710862411	0.23972333668562	-4.61184937105856	FALSE	0.233573298639196	-2.01143592358685	2.25303010086033	0.025563262490591	0.164814488028461	-4.32408995620731	FALSE	0.024703959105981	-2.01143592358685	0.316170302646589	0.752269378712128	0.862357580474878	-6.80930077507218	FALSE	0.0629920479242791	-2.01143592358685	0.538714880260921	0.59080335561336	0.800993010975805	-6.4604502790207	FALSE	-0.0135841297123172	-2.01143592358685	-0.131031471979673	0.89590864849981	0.943883831420722	-6.51476427785424	FALSE
"pyrraline"	"metabolome"	0.387871632349758	-4.25696939948158	3.08212196971677	0.00242699411409053	0.0218429470268148	-2.51893932104711	TRUE	0.381072519179229	-4.25696939948158	2.01579499781613	0.0455222194406733	0.27143847280825	-4.8264212043391	FALSE	0.394670745520288	-4.25696939948158	2.3757940729017	0.0187139782469596	0.143607288042477	-4.03663771324639	FALSE	-0.109263171858189	-4.25696939948158	-0.864775480083453	0.388477670693508	0.598546011076232	-6.46208315845718	FALSE	0.00017386454247958	-4.25696939948158	0.00091970755535667	0.999267343891574	0.999267343891574	-6.57825028711552	FALSE	-0.218700208258857	-4.25696939948158	-1.30437189450899	0.194010323362818	0.391724901109651	-5.66507824608208	FALSE
"adipoylcarnitine (C6-DC)"	"metabolome"	-0.270387391271989	-2.02242971108815	-3.07214912044032	0.00249734392730412	0.0220078433593676	-2.55244645263709	TRUE	-0.32496864595978	-2.02242971108815	-2.46673509243872	0.0146862995470807	0.158800677281756	-3.86186830837869	FALSE	-0.215806136584197	-2.02242971108815	-1.84862249641555	0.0663527781988439	0.292366928938656	-5.11392895550034	FALSE	-0.284642068668491	-2.02242971108815	-3.22452079568985	0.00152899857814389	0.00917918765179519	-1.83098704268422	TRUE	-0.252306898145934	-2.02242971108815	-1.91518254902033	0.0572481765991156	0.264655504933616	-4.79818703081002	FALSE	-0.316977239191047	-2.02242971108815	-2.69679704158432	0.00774868812718104	0.046188040492387	-3.0041831871383	TRUE
"5-methyluridine (ribothymidine)"	"metabolome"	0.186384534609185	-4.95137113754026	3.05701420108578	0.00260281377235839	0.022658912902589	-2.60795261254114	TRUE	0.165086272827444	-4.95137113754026	1.8068869785355	0.0725751930763522	0.370390572775214	-5.23906495070537	FALSE	0.207682796390927	-4.95137113754026	2.57173096031763	0.01098805114349	0.110665372230863	-3.58899729874547	FALSE	0.00194248362302796	-4.95137113754026	0.0318599396319247	0.974621689524326	0.985101492637491	-6.8602328973003	FALSE	-0.00965305095119717	-4.95137113754026	-0.105653678940884	0.915983593233428	0.981953589536551	-6.59853528634311	FALSE	0.0135380181972531	-4.95137113754026	0.167640946405999	0.867068049615741	0.930417565631517	-6.5127617972694	FALSE
"N2,N2-dimethylguanosine"	"metabolome"	0.204789023305706	-4.24091084980241	3.02336067588289	0.00295554402146692	0.024513629825108	-2.66701875950511	TRUE	0.268292142391215	-4.24091084980241	2.692774088641	0.00791814111947168	0.113996871510058	-3.29229889338096	FALSE	0.141285904220196	-4.24091084980241	1.53922396364058	0.125922349485226	0.406604227727103	-5.56869319296885	FALSE	-0.0136365058721726	-4.24091084980241	-0.199954521720662	0.841795442071256	0.913024287169593	-6.77976467765106	FALSE	0.085679544617193	-4.24091084980241	0.852178865060146	0.395515827896362	0.673616273080242	-6.20193638768552	FALSE	-0.112952556361538	-4.24091084980241	-1.22548540780768	0.222373076490882	0.420867164902207	-5.71295569544365	FALSE
"pantothenate"	"metabolome"	0.372236473262431	4.147528303701	3.03645458376803	0.00277693342410897	0.0237021783025655	-2.66727924643534	TRUE	0.408865880014349	4.147528303701	2.2256720809107	0.0273712621718138	0.20861340357977	-4.41936707204629	FALSE	0.335607066510514	4.147528303701	2.06688536175827	0.0402840961971387	0.20654754777442	-4.71584672411561	FALSE	0.280013682944718	4.147528303701	2.28416313867185	0.0236177149000626	0.0753984407752941	-4.30476418909874	FALSE	0.376971999706645	4.147528303701	2.05205691167655	0.0417209958708856	0.235306416711795	-4.55029793416744	FALSE	0.18305536618279	4.147528303701	1.12737333182064	0.261197543460139	0.46228686562192	-5.90316034192645	FALSE
"succinylcarnitine (C4-DC)"	"metabolome"	-0.305260960709422	2.57075558251989	-3.03363004637252	0.00280167592228907	0.0237021783025655	-2.67540171958694	TRUE	-0.246991095242182	2.57075558251989	-1.63796677963921	0.103306387571892	0.436986019429103	-5.52341107766062	FALSE	-0.363530826176661	2.57075558251989	-2.72753305000917	0.00706137909880607	0.0841398129238019	-3.19536296206474	FALSE	-0.454164245784837	2.57075558251989	-4.5134048546499	1.19760431073549e-05	0.00019116476356268	2.69834044686326	TRUE	-0.436868884455533	2.57075558251989	-2.89717618805066	0.00426896655290096	0.0573261222818129	-2.56050029025292	FALSE	-0.471459607114141	2.57075558251989	-3.53731119221029	0.00052312768436072	0.00567392334575862	-0.589102762078743	TRUE
"fibrinopeptide B (1-13)**"	"metabolome"	-0.734857721710267	-4.80717375319806	-2.98777386564712	0.00343334976619614	0.0265542159963999	-2.6830231381034	TRUE	-1.07502701501558	-4.80717375319806	-2.88254046987477	0.00470579499303088	0.0769163205712303	-2.68449542694071	FALSE	-0.394688428404952	-4.80717375319806	-1.23051006862816	0.22100744742493	0.559797306950572	-5.9099260207322	FALSE	-0.36482017425647	-4.80717375319806	-1.48229393579531	0.140986645992904	0.301961272177206	-5.60775814608421	FALSE	-0.570496989551091	-4.80717375319806	-1.51291429336558	0.133034186709177	0.399156628735528	-5.2992652037197	FALSE	-0.159143358961848	-4.80717375319806	-0.503265539778503	0.61573644213165	0.771723007471668	-6.26212697145271	FALSE
"1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*"	"metabolome"	0.26205460554814	6.06135021632752	3.02867292237218	0.00284559119372771	0.023835348018749	-2.68964047446456	TRUE	0.194950076859342	6.06135021632752	1.503545003719	0.134582265656399	0.482443206547939	-5.73037701365794	FALSE	0.329159134236938	6.06135021632752	2.87212883578135	0.00460480621012124	0.0608697820900401	-2.81115544513759	FALSE	0.119131776549404	6.06135021632752	1.37685496911823	0.170395112438239	0.347359674994579	-5.92283600579787	FALSE	0.118610013536098	6.06135021632752	0.914775188172471	0.361625065849644	0.646190670175975	-6.1917638195004	FALSE	0.119653539562711	6.06135021632752	1.04405542953576	0.297964659589784	0.504156204025914	-5.9916117280579	FALSE
"urea"	"metabolome"	0.204088071584571	5.53315105847426	3.01299217153587	0.00298871668376775	0.0245481001404613	-2.73454421410356	TRUE	0.168556906146892	5.53315105847426	1.66057836520046	0.0986695345773122	0.423728052042671	-5.4869102977353	FALSE	0.23961923702225	5.53315105847426	2.67078845361268	0.00831377233311001	0.0950466404569063	-3.34118825585571	FALSE	0.0906999086853402	5.53315105847426	1.33902051553613	0.182378877504564	0.364737856442963	-5.97340016538072	FALSE	0.0785950921549725	5.53315105847426	0.774298203656782	0.439846362685041	0.695532752956158	-6.30845357694066	FALSE	0.102804725215708	5.53315105847426	1.1458582227997	0.253488745711194	0.457252620195458	-5.88263037746925	FALSE
"palmitoyl CoA"	"metabolome"	0.327445289740584	-4.9113021680131	2.9623008201812	0.00373951911032292	0.0279967536932141	-2.78023909303311	TRUE	0.339801282909654	-4.9113021680131	2.12653932562239	0.0356850413130864	0.241516359606969	-4.53002250148137	FALSE	0.315089296571514	-4.9113021680131	2.0610703599455	0.0416446942350098	0.209710781683442	-4.55574576720946	FALSE	0.41446772445967	-4.9113021680131	3.69549570827949	0.0003432072706181	0.00279185914368188	-0.304404947880548	TRUE	0.485413390781734	-4.9113021680131	3.0277626417698	0.00306695012250965	0.0479344898875265	-2.15035823104373	TRUE	0.343522058137607	-4.9113021680131	2.18754276891534	0.0308104468420469	0.119567146919136	-4.02647732459283	FALSE
"ribitol"	"metabolome"	0.211253221540646	-5.62991981048291	2.98761310553437	0.0032564978906551	0.0262380687189926	-2.78498983647312	TRUE	0.22102675751074	-5.62991981048291	2.07295087125294	0.0397858204880819	0.255348121825869	-4.70579208239711	FALSE	0.201479685570552	-5.62991981048291	2.16853442461393	0.0316002177346442	0.18279896051979	-4.49001558744429	FALSE	0.242885545586754	-5.62991981048291	3.46926714878461	0.00067129444880016	0.00489581985935295	-1.0726199336042	TRUE	0.276068191610323	-5.62991981048291	2.63588365449614	0.00922081864791693	0.0963063281004657	-3.23138618734303	FALSE	0.209702899563186	-5.62991981048291	2.25704122654532	0.0253635683006176	0.103161436453474	-4.04018998846134	FALSE
"kynurenate"	"metabolome"	0.196914311494863	-5.78736362709697	2.97800426233102	0.00340015219062304	0.0265542159963999	-2.79064165282848	TRUE	0.197175472125	-5.78736362709697	1.98450285374949	0.0490812543215883	0.286363732110784	-4.85397413142964	FALSE	0.196653150864726	-5.78736362709697	2.25305364366276	0.0257518706762307	0.164814488028461	-4.2783665764403	FALSE	0.133468226927273	-5.78736362709697	2.02495917681094	0.0447011504318533	0.123182974805693	-4.79385376451259	FALSE	0.107501747232771	-5.78736362709697	1.09431999294041	0.275623599662494	0.564785487869712	-5.96539979127189	FALSE	0.159434706621775	-5.78736362709697	1.81383970528574	0.0717636598784964	0.204417697835717	-4.86609428165491	FALSE
"adenylosuccinate"	"metabolome"	-0.468702352811128	-2.75787121741045	-2.9821982288481	0.00333949340785023	0.0265542159963999	-2.79422476531685	TRUE	-0.41065709399208	-2.75787121741045	-1.74409822678762	0.0831843742679194	0.399852162674204	-5.31060039948332	FALSE	-0.526747611630175	-2.75787121741045	-2.53041781450087	0.0124209179521235	0.115117725138378	-3.6580235887859	FALSE	-0.789071352520094	-2.75787121741045	-5.00065023145158	1.57231569694779e-06	4.15680962380571e-05	4.67850621885248	TRUE	-0.841257629383738	-2.75787121741045	-3.58644250602643	0.00045259072187162	0.0141811759519777	-0.481601376323792	TRUE	-0.73688507565645	-2.75787121741045	-3.49025960966776	0.00063338266015055	0.00656391574523081	-0.720940706236168	TRUE
"pseudouridine"	"metabolome"	0.14648986721084	-1.53726749647152	2.96705953426304	0.00344696065753791	0.0265542159963999	-2.8648737409151	TRUE	0.151643922029953	-1.53726749647152	2.04963310235194	0.041959981373956	0.255382332678898	-4.78366627662928	FALSE	0.141335812391727	-1.53726749647152	2.16126650366753	0.0320952171706415	0.183463200853802	-4.52272775750135	FALSE	-0.0323516465931641	-1.53726749647152	-0.655262123592484	0.513198194835551	0.700010694683477	-6.64737340844938	FALSE	-0.00686925730596277	-1.53726749647152	-0.0928455092324325	0.926137287087725	0.983076718790735	-6.59979100068257	FALSE	-0.0578340358803655	-1.53726749647152	-0.884381406275882	0.377758442469526	0.581061167871308	-6.14237784896278	FALSE
"tiglylcarnitine (C5:1-DC)"	"metabolome"	0.414111596875619	1.35501807284381	2.96485429013663	0.00347325664658268	0.0265542159963999	-2.86995355346261	TRUE	0.426886736654094	1.35501807284381	2.04228972281163	0.0427006341007725	0.258033831780382	-4.79796295795184	FALSE	0.401336457097144	1.35501807284381	2.16562800522962	0.0317629399484742	0.18279896051979	-4.51049356868914	FALSE	0.601970022608791	1.35501807284381	4.30983681097291	2.78807245198451e-05	0.00037439830069506	1.89771547926424	TRUE	0.670442235252975	1.35501807284381	3.20749549992578	0.00160604041649529	0.0326403904571253	-1.67550762610053	TRUE	0.533497809964606	1.35501807284381	2.87877609311821	0.00451662784942718	0.0296206756636852	-2.54321310928097	TRUE
"1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*"	"metabolome"	0.249139842607548	5.62811577763722	2.96359061119975	0.00348406380094608	0.0265542159963999	-2.87464339766387	TRUE	0.211465839759841	5.62811577763722	1.67860181691121	0.0950948863160938	0.420015875138949	-5.45746929210558	FALSE	0.286813845455255	5.62811577763722	2.57580252545624	0.0108644818794503	0.110665372230863	-3.57898165417266	FALSE	0.00625308039942141	5.62811577763722	0.0743822030585207	0.940795053721459	0.960932190502669	-6.85798509066361	FALSE	-0.00757805801429878	5.62811577763722	-0.0601541221310593	0.952104618043271	0.986321461002661	-6.60226146586125	FALSE	0.0200842188131416	5.62811577763722	0.180371283884817	0.857079205336794	0.927919964910544	-6.5105806239195	FALSE
"sedoheptulose-7-phosphate"	"metabolome"	-0.385496779781647	-1.54764563559487	-2.95787918828637	0.00354595216785633	0.0267846029822005	-2.89070628512095	TRUE	-0.515116801241882	-1.54764563559487	-2.6375325947133	0.00913775687348638	0.120789723671398	-3.45763272531869	FALSE	-0.255876758321411	-1.54764563559487	-1.4822721369033	0.140147411866558	0.432717921310614	-5.72733854371196	FALSE	0.189350049631694	-1.54764563559487	1.45286446082329	0.148132783388131	0.311140644680553	-5.81709467009439	FALSE	0.0677851997746968	-1.54764563559487	0.34707793147862	0.728968592454957	0.882405896268091	-6.54456941913633	FALSE	0.310914899488691	-1.54764563559487	1.80110337290299	0.0734859610893559	0.208336527722461	-4.94479771052601	FALSE
"piperine"	"metabolome"	-0.692078478862952	-1.30037766291999	-2.93074977171757	0.00388171702480209	0.0285991610770107	-2.95429757048274	TRUE	-0.734240248003321	-1.30037766291999	-2.06928308065963	0.0401433808544215	0.255348121825869	-4.725894825159	FALSE	-0.649916709722582	-1.30037766291999	-2.08502380340202	0.0386707536587085	0.199484497532118	-4.66672809577064	FALSE	-0.794317562334241	-1.30037766291999	-3.33756481154473	0.00105327794067707	0.00701632391978583	-1.48227129550722	TRUE	-0.925212028362495	-1.30037766291999	-2.57205321315725	0.0110284165744526	0.103667115799854	-3.37349119006201	FALSE	-0.663423096305988	-1.30037766291999	-2.12835418266919	0.0348541036449025	0.129896791557654	-4.31447031952759	FALSE
"glycerophosphorylcholine (GPC)"	"metabolome"	0.276077782650931	9.50686029130763	2.92516467350957	0.0039203078149332	0.0285991610770107	-2.98217510616243	TRUE	0.236575581860965	9.50686029130763	1.67271218910269	0.096251300389506	0.420015875138949	-5.46712369944999	FALSE	0.315579983440896	9.50686029130763	2.52444398515937	0.0125182474529979	0.115117725138378	-3.7042457718577	FALSE	0.217694320714799	9.50686029130763	2.30656639757118	0.0223041256613664	0.0725741934981383	-4.25516832492366	FALSE	0.239173912984196	9.50686029130763	1.69108373914587	0.0926812062518988	0.328488035746406	-5.2036477000971	FALSE	0.196214728445403	9.50686029130763	1.5695960359173	0.118396854060418	0.28406535603062	-5.32248021808731	FALSE
"fumarate"	"metabolome"	0.553598554063743	2.8253598051437	2.9250736635848	0.00392139797273433	0.0285991610770107	-2.98242828786992	TRUE	0.651414296357545	2.8253598051437	2.29684447552071	0.0228660758371486	0.191544546932595	-4.26405550571437	FALSE	0.455782811769941	2.8253598051437	1.81818148785273	0.0708234775191633	0.299583309906061	-5.18532990217881	FALSE	0.378658851186301	2.8253598051437	2.00073686059662	0.0470365834723045	0.128364353605063	-4.89267695990349	FALSE	0.352835787502703	2.8253598051437	1.24407605700869	0.21521025061692	0.503261918607242	-5.84314529731801	FALSE	0.404481914869899	2.8253598051437	1.61353502325331	0.108511273642941	0.270781224337878	-5.25465662948457	FALSE
"kynurenine"	"metabolome"	0.200474622218827	2.07332882112444	2.89991527628345	0.00423363330557509	0.0306124254403122	-3.05214398588397	TRUE	0.249470693678811	2.07332882112444	2.40811866393433	0.0171209711506452	0.170404018746422	-4.01206263484451	FALSE	0.151478550758842	2.07332882112444	1.65430078297873	0.0999397156545527	0.373363711930006	-5.46309714136373	FALSE	0.374713630484693	2.07332882112444	5.4203258709129	2.04560335014236e-07	7.52426275748017e-06	6.59569921012068	TRUE	0.356849344290245	2.07332882112444	3.4446353338178	0.00072268136690561	0.0197222076258759	-0.945138707470562	TRUE	0.392577916679141	2.07332882112444	4.28735257690966	3.04552983829857e-05	0.00071569951200016	2.05186151186407	TRUE
"3-hydroxypyridine sulfate"	"metabolome"	-0.513746020584397	-5.14421588880868	-2.83200746773397	0.00560999817774901	0.0379684676670053	-3.05423782017205	TRUE	-0.553297972806462	-5.14421588880868	-2.13905243735684	0.0349047152423795	0.241474489529923	-4.43158043582862	FALSE	-0.474194068362332	-5.14421588880868	-1.86999145759651	0.064456298590318	0.28700015056531	-4.81862199875823	FALSE	-0.789476964263815	-5.14421588880868	-4.19668042359615	5.94023215557143e-05	0.00068841594570046	1.43482614620826	TRUE	-1.05963445204466	-5.14421588880868	-4.04328600807921	0.0001047619883854	0.00466466537758183	1.0169844044992	TRUE	-0.519319476482972	-5.14421588880868	-1.92415318255262	0.0572232018371122	0.181313965371524	-4.41828494524942	FALSE
"3-hydroxyoctanoylcarnitine (1)"	"metabolome"	-0.429376715259738	0.853459268545093	-2.88492579491425	0.00443350884882239	0.0317015223039661	-3.09222781728946	TRUE	-0.525094856275362	0.853459268545093	-2.35750515049505	0.0195604593684003	0.177937081996416	-4.1278798378554	FALSE	-0.333658574244113	0.853459268545093	-1.68961490464455	0.0929738154855484	0.355908814030651	-5.40210564936238	FALSE	0.102307134972015	0.853459268545093	0.687388212250869	0.492794804849559	0.682331268253235	-6.62425842356632	FALSE	-0.0407509303330624	0.853459268545093	-0.182958425510228	0.855053302561753	0.948066964570437	-6.58714091452321	FALSE	0.245365200277093	0.853459268545093	1.24250575729536	0.21579764773183	0.414920022684382	-5.7666697948886	FALSE
"uridine 5'-triphosphate (UTP)"	"metabolome"	0.422912395265796	-0.112704038757237	2.88277628294659	0.00445919758176355	0.0317015223039661	-3.09932564657831	TRUE	0.472373132852592	-0.112704038757237	2.14871174391389	0.0330940050097754	0.238662779676642	-4.58212225490037	FALSE	0.373451657679001	-0.112704038757237	1.9219068981357	0.0563154607905609	0.264682665715636	-4.9965099475703	FALSE	0.450616234897708	-0.112704038757237	3.07161910886385	0.00248530459407295	0.0134779979909341	-2.29510165193589	TRUE	0.6063548666672	-0.112704038757237	2.75816241943999	0.00645884725695568	0.0815549967072314	-2.93079316982472	FALSE	0.294877603128216	-0.112704038757237	1.51753858338732	0.131016451637768	0.301195429580304	-5.40048244778301	FALSE
"carnosine"	"metabolome"	0.786242946786506	6.60345342331801	2.85393605051103	0.00486706135720146	0.0342952520730278	-3.17829658064878	TRUE	0.659663877441499	6.60345342331801	1.59785768752112	0.111971304741171	0.457680262570595	-5.58669170096918	FALSE	0.912822016131512	6.60345342331801	2.50159385070616	0.0133296142409275	0.118193036039027	-3.75920427464669	FALSE	0.767785856006013	6.60345342331801	2.77882927348417	0.00608291721341978	0.0278170160138007	-3.10291005803519	TRUE	0.714007472573191	6.60345342331801	1.729490378378	0.0855752457569179	0.324648690180953	-5.13964256869012	FALSE	0.821564239438835	6.60345342331801	2.23664471147851	0.0266378840890343	0.107312618758681	-4.09416496638085	FALSE
"5,6-dihydrouridine"	"metabolome"	0.161483934031948	-3.31059580780093	2.85133795209448	0.00490511288514936	0.0342952520730278	-3.18303032399783	TRUE	0.16332353912214	-3.31059580780093	1.92067162937864	0.0564825274360646	0.318561454739404	-5.0280228209169	FALSE	0.159644328941755	-3.31059580780093	2.13353571473365	0.0343458521358588	0.188679161733354	-4.58018987522421	FALSE	0.132959735704856	-3.31059580780093	2.34768333325781	0.0200663875873939	0.0670994620511275	-4.16057119525167	FALSE	0.120474062581282	-3.31059580780093	1.41676524596256	0.158420474268649	0.430352509169433	-5.61415950299171	FALSE	0.14544540882843	-3.31059580780093	1.94377699688102	0.053608764040722	0.173316988530808	-4.6870566148679	FALSE
"1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)"	"metabolome"	0.157604136018553	7.7961175712144	2.82771145928907	0.00526027846454981	0.0364770129590913	-3.24919738976124	TRUE	0.11733071579969	7.7961175712144	1.40479076801784	0.16193584920452	0.529641594931993	-5.87143852266669	FALSE	0.197877556237417	7.7961175712144	2.68041134452819	0.00808818890488321	0.0937343536100164	-3.31665659546975	FALSE	0.0277619084074265	7.7961175712144	0.498100294310628	0.619066919732979	0.776611611128881	-6.73738120497927	FALSE	0.0174071688037927	7.7961175712144	0.208414564474692	0.835158579280553	0.941012351773198	-6.58259665766131	FALSE	0.0381166480110604	7.7961175712144	0.516320787900022	0.606311551447836	0.767757109511431	-6.39543296651281	FALSE
"1-arachidonoyl-GPI (20:4)*"	"metabolome"	0.26109396335069	0.118129497115945	2.82285880970366	0.0053513369109772	0.0368067563145261	-3.26270253241183	TRUE	0.113955727087477	0.118129497115945	0.822130747118729	0.412200183341096	0.756789905398803	-6.5104187838532	FALSE	0.408232199613904	0.118129497115945	3.33244244701232	0.00106469495207913	0.0195811289012814	-1.47243346819845	TRUE	-0.0208252769696638	0.118129497115945	-0.223246979622499	0.823622055669107	0.902307559736217	-6.82626580000135	FALSE	-0.227023415463005	0.118129497115945	-1.63064060329507	0.10489164899994	0.341264639508191	-5.29589034614857	FALSE	0.185372861523677	0.118129497115945	1.49270375345767	0.137442488871287	0.311905607784852	-5.422963759328	FALSE
"fibrinopeptide A*"	"metabolome"	-0.536178411610494	-4.76246883108768	-2.7789401390364	0.00629980227355064	0.0408320441008675	-3.27405517397561	TRUE	-0.628716210150154	-4.76246883108768	-2.152981941407	0.0332492708890683	0.238662779676642	-4.44479933729938	FALSE	-0.443640613070833	-4.76246883108768	-1.75858236665016	0.0811065829983376	0.320636304750437	-5.17565274889758	FALSE	-0.121450224721019	-4.76246883108768	-0.626897504908483	0.531874802035645	0.714491385494058	-6.5284756375745	FALSE	-0.40179526470353	-4.76246883108768	-1.36994897997195	0.173169402391668	0.442194937088313	-5.54187142435902	FALSE	0.158894815261491	-4.76246883108768	0.627404022160994	0.531543896979155	0.726471949667794	-6.21094428452076	FALSE
"X-12798"	"metabolome"	0.461658547812117	2.48280081879403	2.81312976830055	0.00549333661475261	0.037478732065167	-3.288445420834	TRUE	0.465689259468324	2.48280081879403	1.89364057178786	0.0599973151593938	0.331749860293118	-5.08261197459689	FALSE	0.457627836155911	2.48280081879403	2.10532305601428	0.0367551296769609	0.194432961848117	-4.63818312055109	FALSE	0.3752163029948	2.48280081879403	2.28639143910301	0.0234840946217928	0.0752558486743816	-4.29985157108122	FALSE	0.428978373998812	2.48280081879403	1.74436244106462	0.0829308129931988	0.317463655168535	-5.1148334814956	FALSE	0.321454231990787	2.48280081879403	1.47885454641138	0.141057901434941	0.315701017497249	-5.45678919900134	FALSE
"anserine"	"metabolome"	0.678056970409508	5.53587681098784	2.80035770076197	0.00570515546506733	0.0383060438368807	-3.32267108583624	TRUE	0.603751450830236	5.53587681098784	1.66394112087551	0.0979944956604048	0.423728052042671	-5.48144061385846	FALSE	0.75236248998878	5.53587681098784	2.34591291995172	0.0201516953726838	0.148246385089483	-4.12143240301831	FALSE	0.59796971469589	5.53587681098784	2.46959941191926	0.0145292705500872	0.0532641211163699	-3.880636212979	FALSE	0.69362415978581	5.53587681098784	1.91163062268957	0.0576314318038867	0.264979300576566	-4.81880401782452	FALSE	0.502315269605969	5.53587681098784	1.56625017400223	0.119177914830841	0.284815016799129	-5.32757042173685	FALSE
"1-methylhistamine"	"metabolome"	0.412125657907194	-0.790317229774769	2.78174698472763	0.00604270441623523	0.0401300967652486	-3.35647095648578	TRUE	0.1734870500258	-0.790317229774769	0.775412235413364	0.439216541520754	0.78845126117772	-6.52312862178782	FALSE	0.650764265788587	-0.790317229774769	3.3499274979003	0.00100378095461084	0.0188710819466838	-1.41212750520721	TRUE	0.615953045177982	-0.790317229774769	4.20355834310575	4.31470772829305e-05	0.00053680040266704	1.490007857264	TRUE	0.312811166073639	-0.790317229774769	1.4182915325642	0.158009495433153	0.430352509169433	-5.6054139039309	FALSE	0.919094924282325	-0.790317229774769	4.76264426523197	4.1883552487995e-06	0.00018649202844654	3.92026163096224	TRUE
