"CHEMICAL_NAME"	"omics_layer"	"logFC_post_M"	"AveExpr_post_M"	"t_post_M"	"P.Value_post_M"	"adj.P.Val_post_M"	"B_post_M"	"sig_post_M"	"logFC_post_W"	"AveExpr_post_W"	"t_post_W"	"P.Value_post_W"	"adj.P.Val_post_W"	"B_post_W"	"sig_post_W"	"logFC_rec_M"	"AveExpr_rec_M"	"t_rec_M"	"P.Value_rec_M"	"adj.P.Val_rec_M"	"B_rec_M"	"sig_rec_M"	"logFC_rec_W"	"AveExpr_rec_W"	"t_rec_W"	"P.Value_rec_W"	"adj.P.Val_rec_W"	"B_rec_W"	"sig_rec_W"
"1-margaroyl-2-oleoyl-GPC (17:0/18:1)*"	"metabolome"	0.104004493371943	4.11375071523131	1.88222803405486	0.0615399499307571	0.286059327700113	-5.14189161017598	FALSE	0.138455249086888	4.11375071523131	2.4621220453195	0.0148246541978481	0.099536963899837	-3.79817916214357	FALSE	0.0746252544521577	4.11375071523131	1.3505353607753	0.178666737321374	0.435201330680368	-5.54103869008077	FALSE	0.0921464299453554	4.11375071523131	1.63862156228958	0.103169743540938	0.269387663690226	-5.25807035370965	FALSE
"X-24812"	"metabolome"	-0.213866020449575	-1.01528249864969	-1.86486841279862	0.0640149282409958	0.295937864982964	-5.16155505278625	FALSE	0.0475963817059147	-1.01528249864969	0.405765510960204	0.685452165554782	0.834377743970282	-6.65330802094379	FALSE	-0.432587677420563	-1.01528249864969	-3.77207699330495	0.00022687856816137	0.00642575436254235	0.2559550436296	TRUE	-0.330121018617884	-1.01528249864969	-2.80531572882759	0.00564481047168865	0.0359060876620195	-2.76459272915298	TRUE
"X-12411"	"metabolome"	0.264915792944544	-5.73093502108044	1.80732877960438	0.0729304258439075	0.321103758959392	-5.18593400709392	FALSE	0.284458968766699	-5.73093502108044	1.91109531364911	0.0581051392553782	0.193531290590748	-4.87378434096215	FALSE	0.158439304405383	-5.73093502108044	1.07876338394335	0.282610606203152	0.573675946655908	-5.76851937948542	FALSE	0.230918922169247	-5.73093502108044	1.51815824612308	0.131305231982143	0.316479277085165	-5.33503903437434	FALSE
"N-acetylmethionine"	"metabolome"	0.222159707252399	-1.44273444240451	1.84785567830622	0.0663873149409129	0.30358739697304	-5.20440923916937	FALSE	-0.173058289429082	-1.44273444240451	-1.41440954271805	0.159098459318701	0.35234894393618	-5.76582368978223	FALSE	0.221879098367153	-1.44273444240451	1.84552166045754	0.0667276680801275	0.254109777305838	-4.7778063803828	FALSE	0.206393021371964	-1.44273444240451	1.68685510495899	0.0934933390188129	0.254830840504106	-5.18024944509932	FALSE
"allantoin"	"metabolome"	0.258511006097995	-1.37564948417323	1.84463302382335	0.0668576320989079	0.304094391159549	-5.21021404126144	FALSE	0.0498436618253122	-1.37564948417323	0.349478850859458	0.72716897817679	0.857998543288095	-6.69207413267106	FALSE	0.0094379590939917	-1.37564948417323	0.0673455698658785	0.946386947148835	0.99063825151024	-6.42790525927294	FALSE	-0.15287411628187	-1.37564948417323	-1.07187691529541	0.285317780706003	0.504976657902256	-6.00717906228748	FALSE
"threonine"	"metabolome"	0.108627455238788	7.20574414138332	1.83604915775579	0.0681238898491509	0.308161226317818	-5.22562826323625	FALSE	0.241158430324102	7.20574414138332	4.00522726743005	9.29933829846815e-05	0.00327801675021002	0.84491251754398	TRUE	0.128685028603624	7.20574414138332	2.17506741609737	0.0310275045753982	0.159086478004769	-4.14413900394204	FALSE	0.169193720203727	7.20574414138332	2.81001705280286	0.005544303422113	0.035533944659906	-2.76728846717066	TRUE
"dihomo-linolenate (20:3n3 or n6)"	"metabolome"	0.250518602625284	1.45511728947449	1.83122294892665	0.0688445292837678	0.308161226317818	-5.2342644677241	FALSE	-0.2089458192503	1.45511728947449	-1.50077278047234	0.135297624527144	0.324312893787865	-5.64246982298438	FALSE	0.292735562994944	1.45511728947449	2.13981746387563	0.0338177620067678	0.164424291136354	-4.216626044215	FALSE	0.330806647278476	1.45511728947449	2.37604951185994	0.0186289730786919	0.0833868318760496	-3.83362294161552	FALSE
"1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*"	"metabolome"	0.0886907119871108	9.10206130856302	1.82473963504455	0.0698225408257767	0.310894050203195	-5.2458315985769	FALSE	0.0176881930780848	9.10206130856302	0.357590729338007	0.721099943938032	0.853217556044161	-6.68922988465403	FALSE	0.0447270141311815	9.10206130856302	0.92022212488525	0.358780521134501	0.640820474468699	-6.01611915151524	FALSE	0.0361786732443914	9.10206130856302	0.73140077648588	0.465556711367999	0.675576291281864	-6.30853105568211	FALSE
"1,2-dipalmitoyl-GPE (16:0/16:0)*"	"metabolome"	0.333137896170689	-1.16364642937172	1.81330745356312	0.0715751175696948	0.31702905478514	-5.26613216598117	FALSE	-0.103102691998946	-1.16364642937172	-0.551438938495939	0.582067935680514	0.762906254370359	-6.60189557456466	FALSE	0.359576826427761	-1.16364642937172	1.9572175576085	0.0519844986027207	0.220999426220612	-4.57412155417619	FALSE	0.307322161689557	-1.16364642937172	1.6436952647182	0.102115497976195	0.269126826441935	-5.24998710968815	FALSE
"1-linoleoyl-GPE (18:2)*"	"metabolome"	0.199439696298765	0.708787170944025	1.80216880676827	0.073317520576065	0.321103758959392	-5.28579354153752	FALSE	0.0224450921870756	0.708787170944025	0.199289893181852	0.842277781279739	0.918270008800593	-6.73295565260092	FALSE	-0.0416439923048038	0.708787170944025	-0.376301735882056	0.707168962005078	0.881444254462293	-6.36074862552009	FALSE	-0.144619879958508	0.708787170944025	-1.28407939645262	0.200888072522953	0.398946735573752	-5.76262232391601	FALSE
"ascorbate (vitamin C)"	"metabolome"	-0.66730807489763	-2.92001389157432	-1.68871336052422	0.0940959242750032	0.373981177913145	-5.28656609159077	FALSE	0.352976242475157	-2.92001389157432	0.922871367506624	0.358085996266996	0.579236621112578	-6.18040513993044	FALSE	0.206810829687008	-2.92001389157432	0.556325941321955	0.579113487403524	0.811142401230764	-6.14018361389883	FALSE	0.988445061740336	-2.92001389157432	2.54968083216849	0.0121534610699088	0.0608392193203719	-3.3082436115942	FALSE
